ID1	ID2	MeSH Tree Number 1	MeSH Tree Number 2
D056830	D006330	C16.131.240.400.655	C16.131.240.400
D056833	D012164	C11.768.175	C11.768
D056844	D010146	C23.888.592.612.972	C23.888.592.612
D056844	D012816	C23.888.721	C23.888
D056846	D015785	C16.320.290.842	C16.320.290
D056846	D015785	C11.270.921	C11.270
D056846	D003240	C17.300.899	C17.300
D056846	D000015	C16.131.077.941	C16.131.077
D056846	D004392	C05.116.099.343.957	C05.116.099.343
D056886	D014947	C26.224	C26
D056886	D001924	C26.974.382.200.250	C26.974.382.200
D056886	D001924	C10.900.300.350.300.250	C10.900.300.350.300
D056886	D001924	C26.915.300.450.500.250	C26.915.300.450.500
D056887	D011391	C23.300.842.624	C23.300.842
D056889	D006330	C16.131.240.400.172	C16.131.240.400
D056889	D006330	C14.240.400.172	C14.240.400
D056889	D000015	C16.131.077.121	C16.131.077
D056889	D008052	C16.320.565.398.224	C16.320.565.398
D056889	D006330	C14.280.400.172	C14.280.400
D056889	D008052	C18.452.648.398.224	C18.452.648.398
D056889	D040181	C16.320.322.068	C16.320.322
D056889	D008052	C18.452.584.563.224	C18.452.584.563
D056929	D015499	C16.320.831.698	C16.320.831
D056929	D015499	C12.050.351.968.419.815.683	C12.050.351.968.419.815
D056929	D015499	C12.950.419.815.683	C12.950.419.815
D056929	D015499	C12.200.777.419.815.683	C12.200.777.419.815
D056986	D011528	C01.610.752.300	C01.610.752
D056987	D011183	C23.550.767.962	C23.550.767
D056987	D014652	C14.907.946	C14.907
D056988	D009203	C23.550.513.355.750.093	C23.550.513.355.750
D056988	D009203	C14.280.647.500.093	C14.280.647.500
D056988	D009203	C23.550.717.489.750.093	C23.550.717.489.750
D056988	D009203	C14.907.585.500.093	C14.907.585.500
D056989	D009203	C14.907.585.500.187	C14.907.585.500
D056989	D009203	C14.280.647.500.187	C14.280.647.500
D056989	D009203	C23.550.513.355.750.187	C23.550.513.355.750
D056989	D009203	C23.550.717.489.750.187	C23.550.717.489.750
D057045	D007818	C08.360.577	C08.360
D057045	D005764	C06.405.117.119.500.484.500	C06.405.117.119.500.484
D057049	D013921	C15.378.243.937.925	C15.378.243.937
D057049	D013921	C15.378.140.855.925	C15.378.140.855
D057066	D009901	C11.640.225	C11.640
D057066	D005901	C11.525.381.703	C11.525.381
D057068	D050723	C26.404.550	C26.404
D057072	D050723	C26.404.505	C26.404
D057085	D014076	C07.793.818	C07.793
D057088	D012868	C17.800.804.108	C17.800.804
D057088	D003240	C17.300.116	C17.300
D057090	D000230	C04.557.470.200.025.500	C04.557.470.200.025
D057091	D006607	C04.557.470.550.175.588	C04.557.470.550.175
D057091	D006607	C04.557.470.035.175.588	C04.557.470.035.175
D057092	D008268	C11.768.585.439.122	C11.768.585.439
D057096	D005517	C25.723.415.792	C25.723.415
D057108	D012030	C11.744.345	C11.744
D057108	D003316	C11.204.431	C11.204
D057112	D065306	C10.900.300.284.250.124.500	C10.900.300.284.250.124
D057112	D065306	C11.297.374.500	C11.297.374
D057112	D065306	C11.204.284.500	C11.204.284
D057112	D065306	C26.915.300.425.250.124.500	C26.915.300.425.250.124
D057129	D003316	C11.204.497	C11.204
D057129	D007499	C11.941.375.322	C11.941.375
D057130	D012164	C11.768.364	C11.768
D057130	D015785	C11.270.516	C11.270
D057135	D008268	C11.768.585.439.622	C11.768.585.439
D057165	D008659	C18.452.845	C18.452
D057174	D057177	C18.452.845.800.300	C18.452.845.800
D057174	D003704	C10.228.140.380.266	C10.228.140.380
D057174	D057177	C10.574.950.300	C10.574.950
D057177	D019636	C10.574.950	C10.574
D057177	D057165	C18.452.845.800	C18.452.845
D057178	D057174	C18.452.845.800.300.600	C18.452.845.800.300
D057178	D018888	C10.597.606.150.500.800.100.155.600	C10.597.606.150.500.800.100.155
D057178	D057174	C10.228.140.380.266.600	C10.228.140.380.266
D057178	D018888	C23.888.592.604.150.500.800.100.155.600	C23.888.592.604.150.500.800.100.155
D057178	D018888	C10.228.140.380.132.600	C10.228.140.380.132
D057178	D057174	C10.574.950.300.600	C10.574.950.300
D057180	D057174	C10.574.950.300.299	C10.574.950.300
D057180	D057174	C10.228.140.380.266.299	C10.228.140.380.266
D057180	D057174	C18.452.845.800.300.299	C18.452.845.800.300
D057667	D004556	C26.324.436	C26.324
D057765	D004941	C06.405.205.663.209	C06.405.205.663
D057765	D006969	C20.543.480.356	C20.543.480
D057765	D004802	C15.378.553.231.341	C15.378.553.231
D057765	D004941	C06.405.117.620.209	C06.405.117.620
D057767	D010009	C05.116.099.708.534	C05.116.099.708
D057768	D012131	C08.618.846.600	C08.618.846
D057768	D012818	C23.888.852.700	C23.888.852
D057768	D003490	C23.888.248.500	C23.888.248
D057770	D012873	C16.320.850.368	C16.320.850
D057770	D012873	C17.800.827.384	C17.800.827
D057772	D014652	C14.907.937	C14.907
D057772	D014947	C26.940	C26
D057774	D007022	C14.907.514.611	C14.907.514
D057774	D054971	C10.177.575.600.537	C10.177.575.600
D057792	D002779	C06.130.120.135.812	C06.130.120.135
D057826	D015785	C16.320.290.763	C16.320.290
D057826	D008268	C11.768.585.439.433	C11.768.585.439
D057831	D013924	C14.907.940.740.910.500	C14.907.940.740.910
D057831	D005674	C01.150.252.400.388.350.700	C01.150.252.400.388.350
D057831	D013924	C14.907.355.830.925.770.500	C14.907.355.830.925.770
D057831	D013924	C14.907.617.718.788.500	C14.907.617.718.788
D057831	D010608	C07.550.174	C07.550
D057831	D010608	C09.775.262	C09.775
D057851	D005131	C11.297.500	C11.297
D057867	D019106	C23.550.767.850.500	C23.550.767.850
D057867	D000783	C14.907.055.501	C14.907.055
D057867	D019106	C23.550.414.941.500	C23.550.414.941
D057868	D011183	C23.550.767.071	C23.550.767
D057873	D010510	C07.465.714.282	C07.465.714
D057885	D011123	C23.550.210.702.500	C23.550.210.702
D057887	D008312	C07.793.494.630.500	C07.793.494.630
D057891	D011123	C23.550.210.702.249	C23.550.210.702
D057896	D012877	C23.888.885.800	C23.888.885
D057910	D005549	C23.550.470.251.500	C23.550.470.251
D057910	D011475	C23.550.767.865.500	C23.550.767.865
D057925	D007592	C05.550.384	C05.550
D057925	D010335	C23.550.347	C23.550
D057971	D005131	C11.297.249	C11.297
D057973	D015499	C12.050.351.968.419.815.364	C12.050.351.968.419.815
D057973	D040181	C16.320.322.100	C16.320.322
D057973	D015499	C12.950.419.815.364	C12.950.419.815
D057973	D015499	C16.320.831.271	C16.320.831
D057973	D015499	C12.200.777.419.815.364	C12.200.777.419.815
D058065	D048909	C19.246.099.625	C19.246.099
D058065	D009202	C14.280.238.235	C14.280.238
D058066	D000820	C22.214	C22
D058066	D017192	C01.800.720.180	C01.800.720
D058066	D017192	C01.150.252.819.180	C01.150.252.819
D058066	D017192	C17.800.838.765.180	C17.800.838.765
D058069	D020969	C23.550.291.890	C23.550.291
D058070	D020969	C23.550.291.187	C23.550.291
D058088	D009202	C14.280.238.812	C14.280.238
D058088	D012120	C08.618.923	C08.618
D058088	D049288	C05.651.534.500.280.500	C05.651.534.500.280
D058088	D049288	C16.320.577.280.500	C16.320.577.280
D058088	D049288	C10.668.491.175.500.149.500	C10.668.491.175.500.149
D058165	D006330	C14.280.400.044	C14.280.400
D058165	D006330	C14.240.400.021	C14.240.400
D058165	D000015	C16.131.077.019	C16.131.077
D058165	D019465	C05.660.207.103	C05.660.207
D058165	D006330	C16.131.240.400.021	C16.131.240.400
D058165	D044148	C15.604.451.249	C15.604.451
D058165	D019465	C16.131.621.207.103	C16.131.621.207
D058165	D007011	C19.642.482.500	C19.642.482
D058165	D025063	C16.320.180.019	C16.320.180
D058165	D044148	C16.131.482.249	C16.131.482
D058165	D025063	C16.131.260.019	C16.131.260
D058186	D051437	C12.950.419.780.050	C12.950.419.780
D058186	D051437	C12.050.351.968.419.780.050	C12.050.351.968.419.780
D058186	D051437	C12.200.777.419.780.050	C12.200.777.419.780
D058225	D020763	C23.300.821	C23.300
D058226	D020763	C23.300.823	C23.300
D058246	D014652	C14.907.653	C14.907
D058247	D000505	C17.800.329.937.122.348	C17.800.329.937.122
D058247	D000505	C23.300.035.500	C23.300.035
D058249	D009386	C16.320.700.212	C16.320.700
D058249	D009386	C04.700.212	C04.700
D058252	D017441	C17.300.200.495.772	C17.300.200.495
D058252	D006099	C23.550.382.984	C23.550.382
D058252	D017441	C17.800.550.772	C17.800.550
D058252	D006099	C15.604.515.292.507	C15.604.515.292
D058252	D014973	C18.452.584.750.487	C18.452.584.750
D058267	D004478	C01.610.858.211.250	C01.610.858.211
D058285	D058267	C01.610.858.211.250.800	C01.610.858.211.250
D058288	D000008	C04.588.033.740	C04.588.033
D058345	D007239	C01.125	C01
D058345	D058070	C23.550.291.187.500	C23.550.291.187
D058365	D000072742	C01.150.703.492.500	C01.150.703.492
D058365	D002177	C01.150.703.160.175	C01.150.703.160
D058387	D016469	C01.757.360.150	C01.757.360
D058387	D016469	C23.550.470.790.500.360.150	C23.550.470.790.500.360
D058387	D058365	C01.150.703.492.500.500	C01.150.703.492.500
D058387	D058365	C01.150.703.160.175.500	C01.150.703.160.175
D058405	D012509	C04.557.450.795.315	C04.557.450.795
D058426	D010335	C23.550.722	C23.550
D058429	D017205	C01.610.335.508.700.750.380	C01.610.335.508.700.750
D058437	D006973	C14.907.489.815	C14.907.489
D058437	D012164	C11.768.346	C11.768
D058442	D002386	C11.510.245.500	C11.510.245
D058447	D005132	C23.888.307.625	C23.888.307
D058447	D005132	C11.300.500	C11.300
D058447	D010146	C23.888.592.612.316	C23.888.592.612
D058456	D013684	C14.907.823.502	C14.907.823
D058456	D012164	C11.768.748	C11.768
D058457	D005141	C11.338.912	C11.338
D058489	D012734	C12.200.706.316.064	C12.200.706.316
D058489	D012734	C12.050.351.875.253.064	C12.050.351.875.253
D058489	D012734	C12.800.316.064	C12.800.316
D058489	D012734	C16.131.939.316.064	C16.131.939.316
D058489	D012734	C19.391.119.064	C19.391.119
D058490	D012734	C12.050.351.875.253.096	C12.050.351.875.253
D058490	D012734	C16.131.939.316.096	C16.131.939.316
D058490	D012734	C12.200.706.316.096	C12.200.706.316
D058490	D012734	C12.800.316.096	C12.800.316
D058490	D012734	C19.391.119.096	C19.391.119
D058494	D054222	C16.131.666.507.450.499.249.500	C16.131.666.507.450.499.249
D058494	D054222	C10.500.507.450.499.249.500	C10.500.507.450.499.249
D058494	D015785	C11.270.881	C11.270
D058494	D009136	C16.320.577.750	C16.320.577
D058495	D025063	C16.320.180.905	C16.320.180
D058495	D025063	C16.131.260.905	C16.131.260
D058495	D000015	C16.131.077.889	C16.131.077
D058496	D025063	C16.320.180.887	C16.320.180
D058496	D021081	C10.281.900	C10.281
D058496	D025063	C16.131.260.887	C16.131.260
D058496	D000015	C16.131.077.879	C16.131.077
D058497	D013576	C16.131.621.906.819.428	C16.131.621.906.819
D058497	D013576	C05.116.099.370.894.819.428	C05.116.099.370.894.819
D058497	D014564	C12.050.351.875.397	C12.050.351.875
D058497	D013576	C05.660.906.819.428	C05.660.906.819
D058497	D005124	C16.131.384.442	C16.131.384
D058497	D013576	C16.131.621.585.800.428	C16.131.621.585.800
D058497	D005124	C11.250.390	C11.250
D058497	D000015	C16.131.077.371	C16.131.077
D058497	D014564	C16.131.939.410	C16.131.939
D058497	D014564	C12.800.410	C12.800
D058497	D013576	C05.660.585.800.428	C05.660.585.800
D058497	D014564	C12.200.706.410	C12.200.706
D058499	D012162	C11.768.585.658	C11.768.585
D058502	D009436	C10.500.680.705	C10.500.680
D058502	D000015	C16.131.077.696	C16.131.077
D058502	D009436	C16.131.666.680.705	C16.131.666.680
D058527	D016399	C15.604.515.569.480.750.399	C15.604.515.569.480.750
D058527	D016399	C04.557.386.480.750.099	C04.557.386.480.750
D058527	D016399	C20.683.515.761.480.750.199	C20.683.515.761.480.750
D058529	D054079	C16.131.240.850.952	C16.131.240.850
D058529	D054079	C14.240.850.976	C14.240.850
D058531	D058489	C12.800.316.064.124	C12.800.316.064
D058531	D058489	C16.131.939.316.064.124	C16.131.939.316.064
D058531	D058489	C12.200.706.316.064.124	C12.200.706.316.064
D058531	D058489	C19.391.119.064.124	C19.391.119.064
D058531	D058489	C12.050.351.875.253.064.124	C12.050.351.875.253.064
D058533	D012734	C19.391.119.795	C19.391.119
D058533	D025064	C16.131.260.830.835	C16.131.260.830
D058533	D012734	C12.800.316.795	C12.800.316
D058533	D012734	C16.131.939.316.795	C16.131.939.316
D058533	D012734	C12.050.351.875.253.795	C12.050.351.875.253
D058533	D025064	C16.320.180.830.835	C16.320.180.830
D058533	D012734	C12.200.706.316.795	C12.200.706.316
D058535	D005315	C12.050.703.277.050	C12.050.703.277
D058535	D005315	C16.300.050	C16.300
D058536	D005315	C12.050.703.277.838	C12.050.703.277
D058536	D014564	C16.131.939.831	C16.131.939
D058536	D005315	C16.300.895	C16.300
D058540	D000013	C16.131.162	C16.131
D058540	D061085	C10.500.034.687	C10.500.034
D058540	D015785	C16.320.290.019	C16.320.290
D058540	D040181	C16.320.322.030	C16.320.322
D058540	D015785	C11.270.019	C11.270
D058540	D061085	C16.131.666.034.687	C16.131.666.034
D058545	D019966	C25.775.467	C25.775
D058565	D020805	C10.228.228.245.169	C10.228.228.245
D058565	D004660	C10.228.140.430.249	C10.228.140.430
D058565	D004660	C10.586.250.249	C10.586.250
D058565	D020805	C01.207.245.169	C01.207.245
D058566	D001168	C05.550.114.854	C05.550.114
D058568	D012877	C23.888.885.468	C23.888.885
D058568	D012871	C17.800.551	C17.800
D058606	D020763	C23.300.190	C23.300
D058617	D018193	C04.557.435.295	C04.557.435
D058617	D008223	C15.604.515.569.150	C15.604.515.569
D058617	D008223	C04.557.386.150	C04.557.386
D058617	D008223	C20.683.515.761.150	C20.683.515.761
D058625	D017093	C06.552.308.500.177	C06.552.308.500
D058627	D065703	C10.500.507.400.249	C10.500.507.400
D058627	D019465	C05.660.207.536	C05.660.207
D058627	D065703	C16.131.666.507.400.249	C16.131.666.507.400
D058627	D019465	C16.131.621.207.532	C16.131.621.207
D058631	D016464	C18.452.648.595.800	C18.452.648.595
D058631	D030342	C16.320.812	C16.320
D058631	D010009	C05.116.099.708.779	C05.116.099.708
D058631	D016464	C16.320.565.595.800	C16.320.565.595
D058670	D000782	C23.550.210.050.625	C23.550.210.050
D058670	D058674	C23.550.210.182.249	C23.550.210.182
D058674	D002869	C23.550.210.182	C23.550.210
D058686	D003327	C14.280.647.250.647	C14.280.647.250
D058686	D011183	C23.550.767.115	C23.550.767
D058686	D003327	C14.907.585.250.647	C14.907.585.250
D058687	D006323	C14.280.383.610	C14.280.383
D058729	D050197	C14.907.137.126.307.500	C14.907.137.126.307
D058729	D016491	C14.907.617.671	C14.907.617
D058734	D006470	C23.550.414.734	C23.550.414
D058736	D005548	C26.392.500.500	C26.392.500
D058739	D011230	C04.834.020	C04.834
D058745	D012090	C26.844.150.425	C26.844.150
D058745	D007718	C26.558.554.425	C26.558.554
D058747	D030342	C16.320.165	C16.320
D058747	D054062	C16.131.077.299.250	C16.131.077.299
D058747	D054062	C23.888.592.763.941.162.625.500	C23.888.592.763.941.162.625
D058747	D054062	C10.597.751.418.341.186.500.250	C10.597.751.418.341.186.500
D058747	D054062	C11.966.075.375.250	C11.966.075.375
D058747	D054062	C23.888.592.763.393.341.186.500.500	C23.888.592.763.393.341.186.500
D058747	D054062	C09.218.458.341.186.500.250	C09.218.458.341.186.500
D058747	D054062	C10.597.751.941.162.625.250	C10.597.751.941.162.625
D058747	D003103	C11.270.147.500	C11.270.147
D058866	D050723	C26.404.545	C26.404
D058890	D008413	C12.050.703.844.603.400	C12.050.703.844.603
D058890	D008413	C17.800.090.968.400	C17.800.090.968
D058922	D001943	C17.800.090.500.576	C17.800.090.500
D058922	D001943	C04.588.180.576	C04.588.180
D058923	D009135	C05.651.426	C05.651
D058923	D007869	C26.558.705	C26.558
D058923	D009135	C10.668.491.087	C10.668.491
D058926	D007431	C23.550.505.400	C23.550.505
D058968	D000820	C22.761	C22
D058968	D010273	C01.610.701.844	C01.610.701
D059041	D019465	C05.660.207.707	C05.660.207
D059041	D019465	C16.131.621.207.707	C16.131.621.207
D059226	D010146	C23.888.592.612.720	C23.888.592.612
D059228	D007674	C12.200.777.419.787	C12.200.777.419
D059228	D007674	C12.050.351.968.419.787	C12.050.351.968.419
D059228	D007674	C12.950.419.787	C12.950.419
D059245	D012127	C16.614.521.563.737	C16.614.521.563
D059245	D012127	C08.618.840.500.737	C08.618.840.500
D059245	D059246	C08.618.961.500	C08.618.961
D059245	D059246	C23.888.852.944.500	C23.888.852.944
D059245	D012127	C08.381.840.500.737	C08.381.840.500
D059246	D012818	C23.888.852.944	C23.888.852
D059246	D012120	C08.618.961	C08.618
D059249	D004427	C09.218.736	C09.218
D059249	D009181	C01.150.703.658	C01.150.703
D059265	D059226	C23.888.592.612.720.500	C23.888.592.612.720
D059266	D010020	C05.116.852.087	C05.116.852
D059266	D007571	C05.500.086	C05.500
D059266	D010020	C23.550.717.732.183	C23.550.717.732
D059266	D007571	C07.320.086	C07.320
D059268	D014627	C12.050.351.500.894.906.316	C12.050.351.500.894.906
D059268	D014627	C12.100.250.894.906.316	C12.100.250.894.906
D059269	D003108	C06.405.469.158.093	C06.405.469.158
D059270	D010019	C05.116.165.495.500	C05.116.165.495
D059270	D010019	C01.160.495.750	C01.160.495
D059270	D010033	C09.218.705.663.841	C09.218.705.663
D059325	D003161	C05.651.180.297	C05.651.180
D059325	D003161	C14.907.303.297	C14.907.303
D059327	D017880	C05.660.585.262	C05.660.585
D059327	D017880	C16.131.621.585.262	C16.131.621.585
D059345	D002561	C10.228.140.300.275	C10.228.140.300
D059345	D002561	C14.907.253.329	C14.907.253
D059347	D051437	C12.050.351.968.419.780.400	C12.050.351.968.419.780
D059347	D051437	C12.950.419.780.400	C12.950.419.780
D059347	D006333	C14.280.434.156	C14.280.434
D059347	D051437	C12.200.777.419.780.400	C12.200.777.419.780
D059348	D010523	C10.668.829.712	C10.668.829
D059348	D020196	C10.900.575	C10.900
D059348	D020196	C26.915.650	C26.915
D059350	D010146	C23.888.592.612.274	C23.888.592.612
D059352	D009135	C05.651.538	C05.651
D059352	D010146	C23.888.592.612.547	C23.888.592.612
D059366	D001249	C08.674.095.495	C08.674.095
D059366	D001249	C20.543.480.680.095.495	C20.543.480.680.095
D059366	D009784	C24.102	C24
D059366	D001249	C08.127.108.495	C08.127.108
D059369	D010019	C01.160.495.875	C01.160.495
D059369	D010019	C05.116.165.495.750	C05.116.165.495
D059369	D009916	C11.675.689	C11.675
D059373	D010146	C23.888.592.612.530	C23.888.592.612
D059388	D017699	C23.888.592.612.944.625	C23.888.592.612.944
D059388	D059352	C23.888.592.612.547.500	C23.888.592.612.547
D059390	D010146	C23.888.592.612.191	C23.888.592.612
D059407	D003229	C11.187.631	C11.187
D059409	D059345	C14.907.253.329.800	C14.907.253.329
D059409	D000083244	C14.907.253.855.400.750.500	C14.907.253.855.400.750
D059409	D020520	C23.550.513.355.250.600	C23.550.513.355.250
D059409	D000083244	C10.228.140.300.775.400.750.500	C10.228.140.300.775.400.750
D059409	D059345	C10.228.140.300.275.800	C10.228.140.300.275
D059409	D020520	C23.550.717.489.250.600	C23.550.717.489.250
D059411	D020924	C23.888.942.343	C23.888.942
D059413	D007239	C01.463	C01
D059445	D019954	C23.888.592.604.039	C23.888.592.604
D059445	D019954	C10.597.606.057	C10.597.606
D059446	D013158	C15.604.744.146	C15.604.744
D059446	D006330	C14.280.400.592	C14.280.400
D059446	D006330	C14.240.400.592	C14.240.400
D059446	D006330	C16.131.240.400.592	C16.131.240.400
D059446	D000015	C16.131.077.401	C16.131.077
D059466	D006973	C14.907.489.907	C14.907.489
D059468	D006973	C14.907.489.861	C14.907.489
D059525	D007818	C08.360.840	C08.360
D059525	D007818	C09.400.840	C09.400
D059525	D012141	C01.748.798	C01.748
D059525	D012141	C08.730.798	C08.730
D059545	D005134	C04.588.364.738	C04.588.364
D059545	D010257	C04.730.900	C04.730
D059545	D005134	C11.319.466	C11.319
D059606	D012816	C23.888.663	C23.888
D059606	D010335	C23.550.759	C23.550
D059607	D059606	C23.888.663.500	C23.888.663
D059607	D059606	C23.550.759.500	C23.550.759
D059608	D015619	C08.695.520	C08.695
D059608	D007818	C08.360.549	C08.360
D059608	D007818	C09.400.549	C09.400
D059608	D015619	C16.131.740.650	C16.131.740
D059707	D016905	C01.150.252.400.050	C01.150.252.400
D059786	D002869	C23.550.210.024	C23.550.210
D059787	D010146	C23.888.592.612.081	C23.888.592.612
D059885	D006391	C04.557.645.375.617	C04.557.645.375
